date,state,positive,probableCases,negative,pending,totalTestResultsSource,totalTestResults,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,hospitalizedDischarged,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResultsIncrease,posNeg,dataQualityGrade,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20201208,TX,1404646.0,132150.0,,,totalTestsViral,11821902.0,9028.0,,2646.0,,,,1050416.0,12/8/2020 18:50,2020-12-08T18:50:00Z,12/08 13:50,22808.0,,,2020-12-08T18:50:00Z,11821902.0,1416631.0,,1272496.0,,,,,595246.0,65063.0,,,,,,,843177.0,69554.0,48,19842,0,1404646,117293,1404646,,181,0,13b1096d7c2b65c6b86b36f641d02955af6e441e,0,0,0,0,0,
20201207,TX,1384804.0,126590.0,,,totalTestsViral,11704609.0,8790.0,,2631.0,,,,1038806.0,12/7/2020 17:05,2020-12-07T17:05:00Z,12/07 12:05,22627.0,,,2020-12-07T17:05:00Z,11704609.0,1401774.0,,1258214.0,,,,,593787.0,64835.0,,,,,,,818716.0,67828.0,48,9491,0,1384804,39810,1384804,,33,0,2f8b1e64b221ff3a5315e488748a750396b2fee9,0,0,0,0,0,
20201206,TX,1375313.0,125990.0,,,totalTestsViral,11664799.0,8681.0,,2592.0,,,,1030716.0,12/6/2020 16:10,2020-12-06T16:10:00Z,12/06 11:10,22594.0,,,2020-12-06T16:10:00Z,11664799.0,1395225.0,,1249323.0,,,,,590964.0,64340.0,,,,,,,813338.0,67018.0,48,10380,0,1375313,57786,1375313,,92,0,5da1e20f29b1c1add3387249d14a8d605dbd10fd,0,0,0,0,0,
20201205,TX,1364933.0,124183.0,,,totalTestsViral,11607013.0,8916.0,,2663.0,,,,1022297.0,12/5/2020 16:35,2020-12-05T16:35:00Z,12/05 11:35,22502.0,,,2020-12-05T16:35:00Z,11607013.0,1386252.0,,1240750.0,,,,,587512.0,63669.0,,,,,,,807829.0,66269.0,48,14391,0,1364933,109458,1364933,,247,0,a61ee9f2e1b0df68daff694929a2a5d2e9fa6b10,0,0,0,0,0,
20201204,TX,1350542.0,121730.0,,,totalTestsViral,11497555.0,9015.0,,2645.0,,,,1012700.0,12/4/2020 16:30,2020-12-04T16:30:00Z,12/04 11:30,22255.0,,,2020-12-04T16:30:00Z,11497555.0,1372627.0,,1228812.0,,,,,583553.0,62869.0,,,,,,,791698.0,65042.0,48,16796,0,1350542,113648,1350542,,255,0,2d3d8637e3c7757f9e65fe154ca7cecff7251c9a,0,0,0,0,0,
20201203,TX,1333746.0,118633.0,,,totalTestsViral,11383907.0,9151.0,,2623.0,,,,1003141.0,12/3/2020 18:25,2020-12-03T18:25:00Z,12/03 13:25,22000.0,,,2020-12-03T18:25:00Z,11383907.0,1358324.0,,1215113.0,,,,,578670.0,62140.0,,,,,,,771879.0,63709.0,48,17552,0,1333746,116376,1333746,,244,0,d1d04eeb66b8e7a693b7b851f317733146be021e,0,0,0,0,0,
20201202,TX,1316194.0,115520.0,,,totalTestsViral,11267531.0,9109.0,,2544.0,,,,993151.0,12/2/2020 17:45,2020-12-02T17:45:00Z,12/02 12:45,21756.0,,,2020-12-02T17:45:00Z,11267531.0,1343301.0,,1200674.0,,,,,575536.0,61488.0,,,,,,,756314.0,62388.0,48,19222,0,1316194,121623,1316194,,207,0,e6925c2b3e11da40f35087e553edc3e0c19d5ec4,0,0,0,0,0,
20201201,TX,1296972.0,112722.0,,,totalTestsViral,11145908.0,9047.0,,2583.0,,,,976517.0,12/1/2020 17:40,2020-12-01T17:40:00Z,12/01 12:40,21549.0,,,2020-12-01T17:40:00Z,11145908.0,1327560.0,,1184250.0,,,,,573566.0,61129.0,,,,,,,738089.0,60962.0,48,18540,0,1296972,135034,1296972,,170,0,91a893ff0dae302465a7e9ef408dd86e826db3ff,0,0,0,0,0,
20201130,TX,1278432.0,110321.0,,,totalTestsViral,11010874.0,8900.0,,2536.0,,,,962639.0,11/30/2020 17:40,2020-11-30T17:40:00Z,11/30 12:40,21379.0,,,2020-11-30T17:40:00Z,11010874.0,1309102.0,,1168111.0,,,,,571451.0,60825.0,,,,,,,712553.0,59228.0,48,11725,0,1278432,45004,1278432,,22,0,b368e875236a27db55965901251deb8d541f699f,0,0,0,0,0,
20201129,TX,1266707.0,109434.0,,,totalTestsViral,10965870.0,8634.0,,2487.0,,,,954465.0,11/29/2020 15:10,2020-11-29T15:10:00Z,11/29 10:10,21357.0,,,2020-11-29T15:10:00Z,10965870.0,1301267.0,,1157273.0,,,,,570888.0,60759.0,,,,,,,706818.0,58415.0,48,7050,0,1266707,53232,1266707,,48,0,586f3780a2c7bbe97d74b140292659b6a5eaa362,0,0,0,0,0,
20201128,TX,1259657.0,108588.0,,,totalTestsViral,10912638.0,8597.0,,2427.0,,,,950586.0,11/28/2020 15:35,2020-11-28T15:35:00Z,11/28 10:35,21309.0,,,2020-11-28T15:35:00Z,10912638.0,1291811.0,,1151069.0,,,,,569242.0,60487.0,,,,,,,701538.0,57538.0,48,4325,0,1259657,71749,1259657,,102,0,2607c99200c56b300952aa85f215e011f5dc6f96,0,0,0,0,0,
20201127,TX,1255332.0,108287.0,,,totalTestsViral,10840889.0,8518.0,,2449.0,,,,946663.0,11/27/2020 15:10,2020-11-27T15:10:00Z,11/27 10:10,21207.0,,,2020-11-27T15:10:00Z,10840889.0,1280439.0,,1147045.0,,,,,563123.0,59679.0,,,,,,,689889.0,56447.0,48,3987,0,1255332,12642,1255332,,51,0,effa00e1a9fea8faafc46735f9129da2f7c8c8ee,0,0,0,0,0,
20201126,TX,1251345.0,107729.0,,,totalTestsViral,10828247.0,8706.0,,2444.0,,,,943457.0,11/26/2020 15:15,2020-11-26T15:15:00Z,11/26 10:15,21156.0,,,2020-11-26T15:15:00Z,10828247.0,1278643.0,,1143616.0,,,,,560010.0,59031.0,,,,,,,687314.0,56160.0,48,14697,0,1251345,114701,1251345,,206,0,a5a8a426e23633b01ba0f1a2d3f71f6d9eebb65a,0,0,0,0,0,
20201125,TX,1236648.0,105668.0,,,totalTestsViral,10713546.0,8585.0,,2356.0,,,,935011.0,11/25/2020 16:45,2020-11-25T16:45:00Z,11/25 11:45,20950.0,,,2020-11-25T16:45:00Z,10713546.0,1264769.0,,1130980.0,,,,,556284.0,58350.0,,,,,,,670565.0,54860.0,48,18811,0,1236648,130734,1236648,,200,0,42e349a8703bb76476d6e826c165888c1b792e8c,0,0,0,0,0,
20201124,TX,1217837.0,102466.0,,,totalTestsViral,10582812.0,8495.0,,2331.0,,,,927331.0,11/24/2020 16:25,2020-11-24T16:25:00Z,11/24 11:25,20750.0,,,2020-11-24T16:25:00Z,10582812.0,1250838.0,,1115371.0,,,,,553956.0,57944.0,,,,,,,654298.0,53643.0,48,16580,0,1217837,147707,1217837,,162,0,d297d3b9cdccd95271c719edad8de945bc7cd670,0,0,0,0,0,
20201123,TX,1201257.0,100278.0,,,totalTestsViral,10435105.0,8353.0,,2299.0,,,,917739.0,11/23/2020 16:35,2020-11-23T16:35:00Z,11/23 11:35,20588.0,,,2020-11-23T16:35:00Z,10435105.0,1235153.0,,1100979.0,,,,,552103.0,57713.0,,,,,,,634477.0,52412.0,48,7641,0,1201257,55174,1201257,,32,0,c4bd3de21b1c107894b6255ccd7fea7ffdf18b08,0,0,0,0,0,
20201122,TX,1193616.0,99341.0,,,totalTestsViral,10379931.0,8174.0,,2215.0,,,,913796.0,11/22/2020 13:50,2020-11-22T13:50:00Z,11/22 08:50,20556.0,,,2020-11-22T13:50:00Z,10379931.0,1228284.0,,1094275.0,,,,,548439.0,57040.0,,,,,,,630204.0,51881.0,48,9769,0,1193616,75543,1193616,,89,0,f943e8bcd4e2dea3261804baa596e87806e3a5aa,0,0,0,0,0,
20201121,TX,1183847.0,98323.0,,,totalTestsViral,10304388.0,8245.0,,2195.0,,,,909137.0,11/21/2020 15:25,2020-11-21T15:25:00Z,11/21 10:25,20467.0,,,2020-11-21T15:25:00Z,10304388.0,1219414.0,,1085524.0,,,,,545643.0,56537.0,,,,,,,625778.0,51349.0,48,14922,0,1183847,121313,1183847,,171,0,111ef0d9b50f60a82e462322cfac3b1b210d7614,0,0,0,0,0,
20201120,TX,1168925.0,96227.0,,,totalTestsViral,10183075.0,8164.0,,2214.0,,,,901943.0,11/20/2020 18:50,2020-11-20T18:50:00Z,11/20 13:50,20296.0,,,2020-11-20T18:50:00Z,10183075.0,1206044.0,,1072698.0,,,,,539765.0,55555.0,,,,,,,613980.0,50463.0,48,13795,0,1168925,119077,1168925,,183,0,a0b65253db0447fef1e23ee693448d10e5d46ffe,0,0,0,0,0,
20201119,TX,1155130.0,94444.0,,,totalTestsViral,10063998.0,7982.0,,2154.0,,,,896191.0,11/19/2020 17:45,2020-11-19T17:45:00Z,11/19 12:45,20113.0,,,2020-11-19T17:45:00Z,10063998.0,1192594.0,,1060686.0,,,,,535321.0,54717.0,,,,,,,597184.0,49558.0,48,14269,0,1155130,117113,1155130,,230,0,fac348743a396f5958a2451955253fd78218d9a0,0,0,0,0,0,
20201118,TX,1140861.0,92478.0,,,totalTestsViral,9946885.0,7958.0,,2127.0,,,,889099.0,11/18/2020 17:40,2020-11-18T17:40:00Z,11/18 12:40,19883.0,,,2020-11-18T17:40:00Z,9946885.0,1179363.0,,1048383.0,,,,,532113.0,54291.0,,,,,,,585973.0,48664.0,48,10987,0,1140861,116377,1140861,,187,0,dbe92192a0f431a295cd875ce11b318aedee136c,0,0,0,0,0,
20201117,TX,1129874.0,90363.0,,,totalTestsViral,9830508.0,7841.0,,2127.0,,,,883223.0,11/17/2020 19:30,2020-11-17T19:30:00Z,11/17 14:30,19696.0,,,2020-11-17T19:30:00Z,9830508.0,1166390.0,,1039511.0,,,,,530418.0,54046.0,,,,,,,571848.0,47658.0,48,13644,0,1129874,117494,1129874,,117,0,c4fcb8783e2817f069368c5e8e38beb4dc470917,0,0,0,0,0,
20201116,TX,1116230.0,88341.0,,,totalTestsViral,9713014.0,7468.0,,2047.0,,,,875521.0,11/16/2020 17:55,2020-11-16T17:55:00Z,11/16 12:55,19579.0,,,2020-11-16T17:55:00Z,9713014.0,1152103.0,,1027889.0,,,,,528417.0,53738.0,,,,,,,553433.0,46385.0,48,7828,0,1116230,38343,1116230,,20,0,ee64ae7e3ae39bc77a0dff729ffdfc63eb568c9b,0,0,0,0,0,
20201115,TX,1108402.0,87681.0,,,totalTestsViral,9674671.0,7274.0,,2047.0,,,,871784.0,11/15/2020 20:20,2020-11-15T20:20:00Z,11/15 15:20,19559.0,,,2020-11-15T20:20:00Z,9674671.0,1146144.0,,1020721.0,,,,,528417.0,53738.0,,,,,,,549925.0,45833.0,48,7923,0,1108402,55561,1108402,,89,0,02cb0912dd899b980c2c122b9d664c236517c2d3,0,0,0,0,0,
20201114,TX,1100479.0,86319.0,,,totalTestsViral,9619110.0,7151.0,,1976.0,,,,861205.0,11/14/2020 16:00,2020-11-14T16:00:00Z,11/14 11:00,19470.0,,,2020-11-14T16:00:00Z,9619110.0,1138098.0,,1014160.0,,,,,523180.0,52886.0,,,,,,,546645.0,45359.0,48,11401,0,1100479,96728,1100479,,150,0,a9765c61ff65a1c961ec1fa71eabde92021fafd5,0,0,0,0,0,
20201113,TX,1089078.0,84095.0,,,totalTestsViral,9522382.0,7083.0,,1959.0,,,,850648.0,11/13/2020 16:50,2020-11-13T16:50:00Z,11/13 11:50,19320.0,,,2020-11-13T16:50:00Z,9522382.0,1126150.0,,1004983.0,,,,,519740.0,52329.0,,,,,,,536610.0,44453.0,48,13424,0,1089078,94206,1089078,,173,0,8b61a9670fbc6736ca89a417ad3308dbfcd071a7,0,0,0,0,0,
20201112,TX,1075654.0,81813.0,,,totalTestsViral,9428176.0,6925.0,,1879.0,,,,838950.0,11/12/2020 17:25,2020-11-12T17:25:00Z,11/12 12:25,19147.0,,,2020-11-12T17:25:00Z,9428176.0,1115259.0,,993841.0,,,,,515698.0,51772.0,,,,,,,523543.0,43455.0,48,10589,0,1075654,96818,1075654,,143,0,55d596ecda2c2e3425bf243bd032707ae4d01be8,0,0,0,0,0,
20201111,TX,1065065.0,79685.0,,,totalTestsViral,9331358.0,6779.0,,1879.0,,,,831800.0,11/11/2020 19:15,2020-11-11T19:15:00Z,11/11 14:15,19004.0,,,2020-11-11T19:15:00Z,9331358.0,1103208.0,,985380.0,,,,,514912.0,51717.0,,,,,,,512685.0,42308.0,48,13166,0,1065065,110242,1065065,,141,0,2dbb6819652ae676c99f870ce5cb639e1f15fa1e,0,0,0,0,0,
20201110,TX,1051899.0,77929.0,,,totalTestsViral,9221116.0,6170.0,,1828.0,,,,826116.0,11/10/2020 17:50,2020-11-10T17:50:00Z,11/10 12:50,18863.0,,,2020-11-10T17:50:00Z,9221116.0,1090190.0,,973970.0,,,,,513192.0,51519.0,,,,,,,499322.0,41134.0,48,12935,0,1051899,115851,1051899,,94,0,7c520d40aadbe553f256e7589a95a980ac807e27,0,0,0,0,0,
20201109,TX,1038964.0,75945.0,,,totalTestsViral,9105265.0,6103.0,,1816.0,,,,820156.0,11/9/2020 17:40,2020-11-09T17:40:00Z,11/09 12:40,18769.0,,,2020-11-09T17:40:00Z,9105265.0,1075300.0,,963019.0,,,,,511176.0,51213.0,,,,,,,483220.0,39598.0,48,4849,0,1038964,34656,1038964,,26,0,ecc5ffc07cf162a177a4332dcffee3dd8d38ebb1,0,0,0,0,0,
20201108,TX,1034115.0,77881.0,,,totalTestsViral,9070609.0,6080.0,,1786.0,,,,820215.0,11/8/2020 16:25,2020-11-08T16:25:00Z,11/08 11:25,18743.0,,,2020-11-08T16:25:00Z,9070609.0,1069577.0,,956234.0,,,,,509011.0,50934.0,,,,,,,479209.0,38943.0,48,6878,0,1034115,51708,1034115,,43,0,b362c0dad499632ac001c5df6232cc70d9757f16,0,0,0,0,0,
20201107,TX,1027237.0,76688.0,,,totalTestsViral,9018901.0,6068.0,,1759.0,,,,811330.0,11/7/2020 16:15,2020-11-07T16:15:00Z,11/07 11:15,18700.0,,,2020-11-07T16:15:00Z,9018901.0,1061549.0,,950549.0,,,,,506808.0,50556.0,,,,,,,474486.0,38269.0,48,9560,0,1027237,91063,1027237,,111,0,bcff1dbac87be913b032f13f639d4d3a09f4566b,0,0,0,0,0,
20201106,TX,1017677.0,75138.0,,,totalTestsViral,8927838.0,6070.0,,1785.0,,,,807008.0,11/6/2020 18:00,2020-11-06T18:00:00Z,11/06 13:00,18589.0,,,2020-11-06T18:00:00Z,8927838.0,1050102.0,,942539.0,,,,,500132.0,49570.0,,,,,,,462799.0,37196.0,48,9239,0,1017677,95460,1017677,,136,0,53becf2fbac5051f24a62271645f158fd91cc3fd,0,0,0,0,0,
20201105,TX,1008438.0,73444.0,,,totalTestsViral,8832378.0,5954.0,,1749.0,,,,802611.0,11/5/2020 17:05,2020-11-05T17:05:00Z,11/05 12:05,18453.0,,,2020-11-05T17:05:00Z,8832378.0,1038293.0,,934994.0,,,,,500132.0,49570.0,,,,,,,450761.0,36170.0,48,10171,0,1008438,93783,1008438,,133,0,3c4e7aa4c6cc5864fb8d13a9a88350e699e8f82d,0,0,0,0,0,
20201104,TX,998267.0,71867.0,,,totalTestsViral,8738595.0,5872.0,,1744.0,,,,797586.0,11/4/2020 16:45,2020-11-04T16:45:00Z,11/04 11:45,18320.0,,,2020-11-04T16:45:00Z,8738595.0,1027079.0,,926400.0,,,,,497255.0,49145.0,,,,,,,441588.0,35184.0,48,9817,0,998267,96339,998267,,126,0,cb69659b5d45d2f53cc313a75873af6395132905,0,0,0,0,0,
20201103,TX,988450.0,70114.0,,,totalTestsViral,8642256.0,5936.0,,1734.0,,,,792286.0,11/2/2020 19:10,2020-11-02T19:10:00Z,11/02 14:10,18194.0,,,2020-11-02T19:10:00Z,8642256.0,1016443.0,,918336.0,,,,,491876.0,48506.0,,,,,,,429996.0,34271.0,48,10665,0,988450,97290,988450,,97,0,4821826bb274efdbf88780a7e7b7546a3bebc1d2,0,0,0,0,0,
20201102,TX,977785.0,67747.0,,,totalTestsViral,8544966.0,5770.0,,1692.0,,,,787685.0,11/2/2020 19:10,2020-11-02T19:10:00Z,11/02 14:10,18097.0,,,2020-11-02T19:10:00Z,8544966.0,1005389.0,,910038.0,,,,,490032.0,48164.0,,,,,,,417575.0,33203.0,48,5455,0,977785,27063,977785,,20,0,19923888d915fac1c77918c4f73f0d514e610769,0,0,0,0,0,
20201101,TX,972330.0,67475.0,,,totalTestsViral,8517903.0,5691.0,,1631.0,,,,785282.0,11/1/2020 18:30,2020-11-01T18:30:00Z,11/01 13:30,18077.0,,,2020-11-01T18:30:00Z,8517903.0,1001616.0,,904855.0,,,,,487423.0,47829.0,,,,,,,414144.0,32759.0,48,71734,0,972330,38378,972330,,53,0,aa00f6ceb2b81d730f907a8cabed225a753a20ce,0,0,0,0,0,
20201031,TX,900596.0,,,,totalTestsViral,8479525.0,5696.0,,1631.0,,,,782006.0,10/31/2020 16:10,2020-10-31T16:10:00Z,10/31 12:10,18024.0,,,2020-10-31T16:10:00Z,8479525.0,995996.0,,900596.0,,,,,481608.0,47137.0,,,,,,,410844.0,32269.0,48,7145,0,900596,79056,900596,,90,0,ceadf365d7a53e14d723245947483a9c86b5135c,0,0,0,0,0,
20201030,TX,893451.0,,,,totalTestsViral,8400469.0,5627.0,,1606.0,,,,776580.0,10/30/2020 17:50,2020-10-30T17:50:00Z,10/30 13:50,17934.0,,,2020-10-30T17:50:00Z,8400469.0,987286.0,,893451.0,,,,,480444.0,46737.0,,,,,,,402315.0,31586.0,48,6631,0,893451,81689,893451,,115,0,9cb060db6c34c2538ecb4dcda8fffe0adf738079,0,0,0,0,0,
20201029,TX,886820.0,,,,totalTestsViral,8318780.0,5587.0,,1599.0,,,,772350.0,10/29/2020 17:05,2020-10-29T17:05:00Z,10/29 13:05,17819.0,,,2020-10-29T17:05:00Z,8318780.0,978542.0,,886820.0,,,,,476253.0,46323.0,,,,,,,392149.0,30780.0,48,6826,0,886820,80804,886820,,119,0,eeeddcfbc56dc505877cb5655dd2fc0e71595561,0,0,0,0,0,
20201028,TX,879994.0,,,,totalTestsViral,8237976.0,5650.0,,1636.0,,,,767905.0,10/28/2020 17:05,2020-10-28T17:05:00Z,10/28 13:05,17700.0,,,2020-10-28T17:05:00Z,8237976.0,970102.0,,879994.0,,,,,473079.0,45489.0,,,,,,,384461.0,30193.0,48,5627,0,879994,87362,879994,,105,0,c07463519a412ec7c5ddc882de4fc91b17abd9c1,0,0,0,0,0,
20201027,TX,874367.0,,,,totalTestsViral,8150614.0,5512.0,,1601.0,,,,763108.0,10/27/2020 16:35,2020-10-27T16:35:00Z,10/27 12:35,17595.0,,,2020-10-27T16:35:00Z,8150614.0,962580.0,,874367.0,,,,,470883.0,45215.0,,,,,,,375346.0,29591.0,48,7292,0,874367,87326,874367,,81,0,152a3ecd8fa86202887b86526da05d1c42871baa,0,0,0,0,0,
